32201199S|POPES WALK|RAYLEIGH|MON|1|REF-240|REC-MIX-1
32200700S|POPLAR ROAD|RAYLEIGH|MON|2|REF-240|REC-MIX-1
32200701S|POPLARS AVENUE|HOCKLEY|TUES|2|REF-240|REC-MIX-1
32201101S|POPLARS COURT|HOCKLEY|FRI|6|REF-240|NO
32205070S|POTTON ISLAND|UNMADE|THUR|6|REF-240|REC-MIX-2
32200703S|POYNTENS|RAYLEIGH|THUR|5|REF-240|REC-MIX-2
32200704S|POYNTERS LANE|WAKERING|FRI|3|REF-240|REC-MIX-1
32200705S|PRENTICE CLOSE|ROCHFORD|FRI|1|REF-240|REC-MIX-1
32200706S|PRESTON GARDENS|RAYLEIGH|THUR|4|REF-240|REC-MIX-2
32200707S|PRINCESS GARDENS|ROCHFORD|WED|4|REF-240|REC-MIX-2
32200708S|PRINCESS ROAD|RAYLEIGH|MON|1|REF-240|REC-MIX-1
32201263S|PRIORY CHASE|RAYLEIGH|THUR|4|REF-240|REC-MIX-2
32200710S|PUDSEY HALL LANE|ROCHFORD|FRI|2|REF-240|REC-MIX-1
32200711S|PULPITS CLOSE|HOCKLEY|WED|2|REF-240|REC-MIX-1
32200713S|PURLEIGH ROAD|RAYLEIGH|THUR|1|REF-240|REC-MIX-1
32200715S|QUEEN ANNES GROVE|HULLBRIDGE|TUES|6|REF-240|REC-MIX-2
32200716S|QUEEN ELIZABETH CH|ROCHFORD|FRI|3|REF-240|REC-MIX-1
32200717S|QUEENS ROAD|RAYLEIGH|MON|4|REF-240|REC-MIX-2
32200718S|QUEENSLAND AVENUE|ROCHFORD|FRI|3|REF-240|REC-MIX-1
32200719S|RADNOR ROAD|UNMADE|FRI|6|REF-240|REC-MIX-2
32200721S|RANDSWAY|RAYLEIGH|MON|4|REF-240|REC-MIX-2
32200722S|RAVENSWOOD CHASE|ROCHFORD|FRI|3|REF-240|REC-MIX-1
32200724S|RAWRETH LANE|RAWRETH|THUR|4|REF-240|REC-MIX-2
32200723S|RAWRETH LANE|RAYLIEGH|WED|6|REF-240|REC-MIX-2
32200725S|RAYLEIGH AVENUE|RAYLEIGH|MON|2|REF-240|REC-MIX-1
32201262S|RAYLEIGH AVENUE|RAWRETH|WED|6|REF-240|REC-MIX-1
32200726S|RAYLEIGH DOWNS ROAD|RAYLEIGH|WED|6|REF-240|NO
32200731S|READ CLOSE|HOCKLEY|WED|3|REF-240|REC-MIX-1
32200732S|REBELS LANE|WAKERING|FRI|3|REF-240|REC-MIX-1
32200733S|RECTORY AVENUE|ASHINGDON|WED|4|REF-240|REC-MIX-2
32200735S|RECTORY GARTH|RAYLEIGH|THUR|5|REF-240|REC-MIX-2
32200736S|RECTORY ROAD--whole off|ROCHFORD|WED|3|REF-240|REC-MIX-1
32201213S|RECTORY TERRACE|HOCKLEY|WED|3|REF-240|REC-MIX-1
32200737S|REGENCY CLOSE|ROCHFORD|WED|1|REF-240|REC-MIX-1
32201001S|REGENCY COURT, STATION APPROACH|HOCLEY|TUES|1|REF-240|NO
32200738S|REGENTS CLOSE|RAYLEIGH|THUR|2|REF-240|REC-MIX-1
32200739S|RETREAT ROAD|HOCKLEY|TUES|5|REF-240|REC-MIX-2
32200740S|RETTENDON CLOSE|RAYLEIGH|THUR|2|REF-240|REC-MIX-1
32201255S|REYNOLDS GARDENS|ASHINGDON|WED|4|REF-240|REC-MIX-2
32200741S|RICHMOND DRIVE|RAYLEIGH|MON|4|REF-240|REC-MIX-2
32200742S|RIDGEWAY|RAYLEIGH|MON|5|REF-240|REC-MIX-2
32200745S|RIVERVIEW GARDENS|HULLBRIDGE|TUES|3|REF-240|REC-MIX-1
32200746S|ROACH AVENUE|RAYLEIGH|MON|5|REF-240|REC-MIX-2
32200747S|ROCHE AVENUE|ROCHFORD|WED|1|REF-240|REC-MIX-1
32200748S|ROCHEFORT DRIVE|ROCHFORD|FRI|3|REF-240|REC-MIX-1
32200749S|ROCHEWAY(AMBUL.STAT)|ROCHFORD|FRI|3|REF-240|REC-MIX-1
32200751S|ROCHFORD GARDEN WAY|ROCHFORD|WED|1|REF-240|REC-MIX-1
32200752S|ROCHFORD HALL CLOSE|ROCHFORD|FRI|3|REF-240|REC-MIX-1
32200753S|RODING CLOSE|WAKERING|FRI|4|REF-240|REC-MIX-2
32200754S|ROMSEY CLOSE|HOCKLEY|TUES|1|REF-240|REC-MIX-1
32200755S|RONALD DRIVE|RAYLEIGH|THUR|2|REF-240|REC-MIX-1
32200756S|ROOKERY CLOSE|RAYLEIGH|THUR|5|REF-240|REC-MIX-2
32200758S|ROSILIAN DRIVE|HOCKLEY|TUES|6|REF-240|REC-MIX-2
32200759S|ROSSLYN CLOSE|HOCKLEY|TUES|5|REF-240|REC-MIX-2
32200760S|ROSSLYN ROAD|HOCKLEY|TUES|5|REF-240|REC-MIX-2
32200761S|ROTHSCHILD AVENUE|RAYLIEGH|||REF-240|NO
32201013S|ROWAN CLOSE|RAYLEIGH|THUR|4|REF-240|REC-MIX-2
32200762S|ROWAN WAY|CANEWDON|FRI|2|REF-240|REC-MIX-1
32200763S|ROYAL CLOSE|ROCHFORD|WED|3|REF-240|REC-MIX-1
32200764S|ROYERS CLOSE|HAWKWELL|WED|3|REF-240|REC-MIX-1
32200765S|RUFFLES CLOSE|RAYLEIGH|THUR|5|REF-240|REC-MIX-2
32200766S|RUSHLEY CLOSE|WAKERING|FRI|4|REF-240|REC-MIX-2
32200767S|RUSSELL GROVE|ROCHFORD|FRI|2|REF-240|REC-MIX-1
32200768S|RUSSET WAY|HOCKLEY|WED|2|REF-240|REC-MIX-1
32200771S|RUTLAND GARDENS|ROCHFORD|WED|5|REF-240|REC-MIX-2
32200773S|RYDAL CLOSE|RAYLEIGH|THUR|5|REF-240|REC-MIX-2
32200772S|RYDAL CLOSE|HULLBRIDGE|TUES|3|REF-240|REC-MIX-1
32201200S|SALEM WALK|RAYLEIGH|THUR|3|REF-240|REC-MIX-1
32201260S|SALISBURY CLOSE|RAYLEIGH|MON|6|REF-240|NO
32200774S|SANDHILL ROAD|EASTWOOD|WED|6|REF-240|REC-MIX-2
32200775S|SANDOWN CLOSE|ROCHFORD|WED|1|REF-240|REC-MIX-1
32200776S|SANDRINGHAM AVENUE|HOCKLEY|TUES|1|REF-240|REC-MIX-1
32201014S|SANGSTER COURT|RAYLIEGH|MON|3|REF-240|NO
32200777S|SAXON CLOSE|RAYLEIGH|TUES|4|REF-240|REC-MIX-2
32201026S|SAXON PLACE|ROCHFORD|FRI|6|REF-240|NO
33200778S|SCALDHURST FARM|CANEWDON||6|REF-240|REC-MIX-2
32200780S|SCOTTS HALL ROAD|CANEWDON|FRI|2|REF-240|REC-MIX-1
32201201S|SCOTTS WALK|RAYLEIGH|MON|1|REF-240|REC-MIX-1
32200782S|SEAVIEW DRIVE|WAKERING|FRI|5|REF-240|REC-MIX-2
32200784S|SEDDONS WALK|HOCKLEY|TUES|5|REF-240|REC-MIX-2
32200785S|SELBOURNE ROAD|HOCKLEY|TUES|5|REF-240|REC-MIX-2
32200786S|SHAKESPEARE AVENUE|RAYLEIGH|MON|1|REF-240|REC-MIX-1
32200787S|SHANNON AVENUE|RAYLEIGH|MON|5|REF-240|REC-MIX-2
32200788S|SHEERING COURT|RAYLEIGH|THUR|2|REF-240|REC-MIX-2
32200789S|SHELLY PLACE|RAYLEIGH|THUR|1|REF-240|REC-MIX-2
32200790S|SHERIDAN CLOSE|RAYLEIGH|MON|1|REF-240|REC-MIX-1
32201015S|SHERITAN SQUARE|RAYLEIGH|THUR|3|REF-240|NO
32200791S|SHOEBURY ROAD|WAKERING|FRI|5|REF-240|REC-MIX-2
32200793S|SHOPLAND ROAD|ROCHFORD|FRI|4|REF-240|REC-MIX-1
32200794S|SILCHESTER CORNER|WAKERING|FRI|3|REF-240|REC-MIX-1
32200795S|SILVERDALE|RAYLEIGH|MON|4|REF-240|REC-MIX-2
32200796S|SILVERTHORN CLOSE|ROCHFORD|WED|3|REF-240|REC-MIX-1
32200797S|SILVERTREE CLOSE|HOCKLEY|FRI|1|REF-240|REC-MIX-1
32200798S|Sir Walter Rayleigh|RAYLEIGH|THUR|3|REF-240|REC-MIX-1
32200800S|SOMERSET AVENUE|ROCHFORD|WED|1|REF-240|REC-MIX-1
32200801S|SOUTH AVENUE|HULLBRIDGE|TUES|4|REF-240|REC-MIX-2
32200802S|SOUTH STREET|ROCHFORD|FRI|1|REF-240|REC-MIX-1
32200804S|SOUTHBOURNE GROVE|HOCKLEY|WED|5|REF-240|REC-MIX-2
32200810S|SOUTHEND ROAD|HOCKLEY|TUES|5|REF-240|REC-MIX-2
32200809S|SOUTHEND ROAD|WAKERING|FRI|3|REF-240|REC-MIX-1
32200812S|SOUTHEND ROAD|ROCHFORD|FRI|3|REF-240|REC-MIX-1
32200803S|SOUTHVIEW CLOSE|RAYLEIGH|MON|2|REF-240|REC-MIX-1
32200813S|SOUTHVIEW ROAD|HOCKLEY|WED|5|REF-240|REC-MIX-2
32200815S|SOUTHWOOD  GARDENS|RAYLEIGH|MON|2|REF-240|REC-MIX-1
32200816S|SOVEREIGN CLOSE|ROCHFORD|WED|1|REF-240|REC-MIX-1
32200817S|SPA CLOSE|HOCKLEY|TUES|1|REF-240|REC-MIX-1
32200818S|SPA ROAD|HOCKLEY|TUES|1|REF-240|REC-MIX-1
32200819S|SPENCER GARDENS|ROCHFORD|WED|3|REF-240|REC-MIX-1
32200820S|SPENCERS|HAWKWELL|TUES|2|REF-240|REC-MIX-1
32200821S|SPINDLEBEAMS|ROCHFORD|FRI|3|REF-240|REC-MIX-1
32200824S|SPRING GARDENS|RAYLEIGH|THUR|5|REF-240|REC-MIX-2
32200825S|SPRINGWATER ROAD|RAYLEIGH|MON|2|REF-240|REC-MIX-1
32200826S|ST ANDREWS ROAD|ROCHFORD|FRI|1|REF-240|REC-MIX-1
32200827S|ST CLARE MEADOW|ROCHFORD|FRI|2|REF-240|REC-MIX-1
32200828S|ST CLEMENTS CLOSE|HOCKLEY|WED|3|REF-240|REC-MIX-1
32200829S|ST JAMES WALK|HOCKLEY|TUES|1|REF-240|REC-MIX-1
32200830S|ST JOHNS CLOSE|WAKERING|FRI|4|REF-240|REC-MIX-2
32201241S|ST JOHNS DRIVE|RAYLEIGH|WED|6|REF-240|NO
32200831S|ST JOHNS ROAD|WAKERING|FRI|4|REF-240|REC-MIX-2
32201116S|ST LUKES PLACE|ROCHFORD|WED|1|REF-240|NO
32201027S|ST MARKS FIELD|ROCHFORD|FRI|1|REF-240|REC-MIX-1
32200833S|ST MARTINS CLOSE|RAYLEIGH|MON|5|REF-240|REC-MIX-2
32201202S|ST PETERS ROAD|HOCKLEY|TUES|6|REF-240|REC-MIX-2
32200836S|ST THOMAS ROAD|FAMBRIDGE|FRI|6|REF-240|REC-MIX-2
32200839S|STAMBRIDGE ROAD/BRAYS LANE|ROCHFORD|FRI|2|REF-240|REC-MIX-1
32200840S|STAMBRIDGE ROAD/TO CHURCH|ROCHFORD|WED|1|REF-240|REC-MIX-1
32200841S|STANLEY ROAD|ROCHFORD|WED|5|REF-240|REC-MIX-2
32200844S|STATION AVENUE|RAYLEIGH|THUR|1|REF-240|REC-MIX-1
32200845S|STATION CRESENT (34 is a bag collection)|RAYLEIGH|THUR|5|REF-240|REC-MIX-2
32200847S|STATION ROAD|RAYLEIGH|MON|5|REF-240|REC-MIX-2
32200846S|STATION ROAD|HOCKLEY|TUES|1|REF-240|REC-MIX-1
32200848S|STEEPLE CLOSE|ROCHFORD|WED|1|REF-240|NO
32200849S|STEWARDELM FARM LANE|STAMBRIDGE|THUR|6|REF-240|REC-MIX-2
32200850S|STILE LANE|RAYLEIGH|WED|6|REF-240|REC-MIX-2
32201268S|STILWELLS|ROCHFORD|FRI|2|REF-240|REC-MIX-1
32201016S|STIRLING CLOSE|RAYLEIGH|THUR|3|REF-240|REC-MIX-1
32200851S|STUART CLOSE|WAKERING|FRI|4|REF-240|REC-MIX-2
32200852S|SUDBURY CLOSE|HOCKLEY|TUES|2|REF-240|REC-MIX-1
32200853S|SUDLEY GARDENS|HOCKLEY|TUES|1|REF-240|REC-MIX-1
32200997S|SUFFOLK COURT|ROCHFORD|WED|1|REF-240|REC-MIX-1
32200854S|SUNNY ROAD|HOCKLEY|TUES|2|REF-240|REC-MIX-1
32200855S|SUNNYFIELD GARDENS|HOCKLEY|FRI|1|REF-240|REC-MIX-1
32200856S|SUTTON COURT DRIVE|ROCHFORD|FRI|3|REF-240|REC-MIX-1
32200857S|SUTTON ROAD|ROCHFORD|FRI|3|REF-240|REC-MIX-1
32201109S|SWALLOW CLOSE|RAYLEIGH|THUR|1|REF-240|REC-MIX-1
32200861S|SWEYNE AVENUE|HOCKLEY|WED|3|REF-240|REC-MIX-1
32200862S|SWEYNE CLOSE|RAYLEIGH|THUR|2|REF-240|REC-MIX-1
32200863S|SYCAMORE WAY|CANEWDON|FRI|2|REF-240|REC-MIX-1
32201017S|SYCOMORE CLOSE|RAYLEIGH|THUR|4|REF-240|REC-MIX-2
32201018S|SYKES MEAD|RAYLEIGH|MON|4|REF-240|REC-MIX-2
32200864S|TALBOT AVENUE|RAYLEIGH|THUR|2|REF-240|REC-MIX-1
32200865S|TEIGNMOUTH DRIVE|RAYLEIGH|THUR|4|REF-240|REC-MIX-2
32200866S|TENDERING AVENUE|RAYLEIGH|THUR|2|REF-240|REC-MIX-1
32200867S|THAMES CLOSE|RAYLEIGH|MON|5|REF-240|REC-MIX-2
32200004S|THE ACORNS|HOCKLEY|WED|2|REF-240|REC-MIX-1
32200025S|THE ANCHORAGE|WAKERING|FRI|5|REF-240|REC-MIX-2
32200028S|THE APPROACH|RAYLEIGH|THUR|1|REF-240|REC-MIX-1
32200048S|THE AVENUE|HULLBRIDGE|TUES|3|REF-240|REC-MIX-1
32201004S|THE BAILEYS|RAYLEIGH|MON|5|REF-240|REC-MIX-2
32200096S|THE BOULEVARD|ROCHFORD|WED|1|REF-240|REC-MIX-1
32200106S|THE BRAMLEYS|ROCHFORD|WED|5|REF-240|REC-MIX-2
32200172S|THE CEDARS|WAKERING|FRI|4|REF-240|REC-MIX-2
32200178S|THE CHASE|RAYLEIGH|MON|3|REF-240|REC-MIX-1
32205077S|THE CHASE|ROCHFORD|FRI|6|REF-240|REC-MIX-2
32200199S|THE CHESTNUTS|RAYLEIGH|THUR|5|REF-240|REC-MIX-2
32200237S|THE COURTS|RAYLEIGH|THUR|5|REF-240|REC-MIX-2
32201246S|THE CROFTS|RAYLEIGH|MON|2|REF-240|REC-MIX-1
32200247S|THE CROFTS|WAKERING|FRI|4|REF-240|REC-MIX-2
32200258S|THE DALES|ROCHFORD|WED|1|REF-240|REC-MIX-1
32200284S|THE DRIVE|ROCHFORD|WED|1|REF-240|REC-MIX-1
32200282S|THE DRIVE|HULLBRIDGE|TUES|3|REF-240|REC-MIX-1
32200283S|THE DRIVE|EASTWOOD|WED|6|REF-240|REC-MIX-2
32200308S|THE ESPLANADE|HULLBRIDGE|TUES|3|REF-240|REC-MIX-1
32200338S|THE GARNERS|ROCHFORD|FRI|3|REF-240|REC-MIX-1
32200340S|THE GATTENS|RAYLEIGH|TUES|4|REF-240|REC-MIX-2
32200350S|THE GLEN|RAYLEIGH|MON|4|REF-240|REC-MIX-2
32200461S|THE HYLANDS|HOCKLEY|TUES|2|REF-240|REC-MIX-1
32200494S|THE KNOLL|RAYLEIGH|MON|5|REF-240|REC-MIX-2
32200509S|THE LAURELS|RAYLEIGH|MON|2|REF-240|REC-MIX-1
32200510S|THE LAXTONS|ROCHFORD|WED|5|REF-240|REC-MIX-2
32200523S|THE LIMES|RAYLEIGH|MON|3|REF-240|REC-MIX-1
32200566S|THE MALLARDS|WAKERING|FRI|5|REF-240|NO
32200601S|THE MEWS|HOCKLEY|TUES|1|REF-240|REC-MIX-1
32200675S|THE PADDOCKS|RAYLEIGH|MON|1|REF-240|REC-MIX-1
32200709S|THE PRIORIES|HULLBRIDGE|TUES|3|REF-240|REC-MIX-1
32201247S|THE PROMENADE|HULLBRIDGE|TUES|3|REF-240|REC-MIX-1
32200720S|THE RAMPARTS|RAYLEIGH|MON|3|REF-240|REC-MIX-1
32200743S|THE RIDINGS|ROCHFORD|FRI|3|REF-240|REC-MIX-1
32200769S|THE RUSSETTS|ROCHFORD|WED|5|REF-240|REC-MIX-2
32200823S|THE SPINNEYS|RAYLEIGH|MON|3|REF-240|REC-MIX-1
32200822S|THE SPINNEYS|HOCKLEY|TUES|2|REF-240|REC-MIX-1
32200883S|THE TRUNNIONS|ROCHFORD|FRI|3|REF-240|REC-MIX-1
32200910S|THE WALK|HULLBRIDGE|TUES|3|REF-240|REC-MIX-1
32200945S|THE WESTERINGS|HOCKLEY|TUES|2|REF-240|REC-MIX-1
32200868S|THORINGTON ROAD|RAYLEIGH|MON|1|REF-240|REC-MIX-1
32200869S|THORPE CLOSE|HOCKLEY|TUES|2|REF-240|REC-MIX-1
32201204S|THORPE GARDENS|HOCKLEY|TUES|2|REF-240|REC-MIX-1
32200870S|THORPE ROAD|HOCKLEY|TUES|2|REF-240|REC-MIX-1
32200872S|TILLINGHAM WAY|RAYLEIGH|THUR|2|REF-240|REC-MIX-1
32200874S|TONBRIDGE ROAD|RAYLEIGH|WED|2|REF-240|REC-MIX-1
32200875S|TORQUAY CLOSE|RAYLEIGH|THUR|4|REF-240|REC-MIX-2
32200878S|TOWNFIELD ROAD|ROCHFORD|FRI|3|REF-240|REC-MIX-1
32200879S|TOWNFIELD WALK|WAKERING|FRI|5|REF-240|REC-MIX-2
32200880S|TRENDERS AVENUE|RAYLEIGH|TUES|6|REF-240|REC-MIX-2
32200881S|TRINITY CLOSE|RAYLEIGH|MON|4|REF-240|REC-MIX-2
32200882S|TRINITY ROAD|RAYLEIGH|MON|4|REF-240|REC-MIX-2
32201238S|TRINITY WOOD ROAD|HOCKLEY|FRI|SWP1|REF-240|NO
32200884S|TRURO CRESCENT|RAYLEIGH|THUR|4|REF-240|REC-MIX-2
32200885S|TUDOR CLOSE|RAYLEIGH|MON|3|REF-240|REC-MIX-1
32200886S|TUDOR WAY|HAWKWELL|TUES|2|REF-240|REC-MIX-1
32200887S|TWYFORD AVENUE|WAKERING|FRI|4|REF-240|REC-MIX-2
32200888S|TYLNEY AVENUE|ROCHFORD|WED|1|REF-240|REC-MIX-1
32200889S|TYMS WAY|RAYLEIGH|THUR|4|REF-240|REC-MIX-2
32200890S|TYNDALE CLOSE|HULLBRIDGE|TUES|3|REF-240|REC-MIX-1
32200893S|ULVERSTON ROAD|ROCHFORD|FRI|6|REF-240|REC-MIX-2
32200895S|UPLANDS CLOSE|HOCKLEY|TUES|5|REF-240|REC-MIX-2
32200896S|UPLANDS PARK ROAD|RAYLEIGH|THUR|5|REF-240|REC-MIX-2
32200897S|UPLANDS ROAD|HOCKLEY|TUES|5|REF-240|REC-MIX-2
32200898S|UPPER LAMBRICKS|RAYLEIGH|THUR|4|REF-240|REC-MIX-2
32200899S|UPWAY|RAYLEIGH|THUR|5|REF-240|REC-MIX-2
32200900S|VANDERBILT AVENUE|RAYLEIGH|TUES|SWP|REF-240|REC-MIX-2
32200902S|VAUGHAN CLOSE|ROCHFORD|WED|3|REF-240|REC-MIX-1
32200903S|VERNON AVENUE|RAYLEIGH|THUR|3|REF-240|REC-MIX-1
32200904S|VICTOR GARDENS|HOCKLEY|TUES|5|REF-240|REC-MIX-2
32200905S|VICTORIA AVENUE|RAYLEIGH|THUR|3|REF-240|REC-MIX-1
32200906S|VICTORIA DRIVE|WAKERING|FRI|3|REF-240|REC-MIX-1
32200907S|VICTORIA ROAD|RAYLEIGH|THUR|5|REF-240|REC-MIX-2
32201236S|VICTORY LANE|ROCHFORD|WED|5|REF-240|REC-MIX-2
3220105S|VILLAGE GREEN|CANEWDON|FRI|2|REF-240|REC-MIX-1
32201209S|VINCENT ROAD|HOCKLEY|TUES|6|REF-240|REC-MIX-2
32200908S|WADHAM PARK AVENUE/farm|HOCKLEY|TUES|6|REF-240|REC-MIX-2
32200909S|WAKERING ROAD|WAKERING|FRI|3|REF-240|REC-MIX-1
32200911S|WALLACE CLOSE|HULLBRIDGE|TUES|3|REF-240|REC-MIX-1
32200912S|WALNUT CLOSE|HOCKLEY|WED|2|REF-240|REC-MIX-1
32201206S|WALPOLE WALK|RAYLEIGH|MON|1|REF-240|REC-MIX-1
32200915S|WALTHAM ROAD|RAYLEIGH|THUR|1|REF-240|REC-MIX-1
32200916S|WARNERS BRIDGE CHASE|ROCHFORD|FRI|3|REF-240|REC-MIX-1
32200917S|WARREN CLOSE|RAYLEIGH|MON|5|REF-240|REC-MIX-2
32200918S|WARWICK CLOSE|RAYLEIGH|MON|2|REF-240|REC-MIX-1
32200919S|WARWICK DRIVE|ROCHFORD|FRI|3|REF-240|REC-MIX-1
32200920S|WARWICK GARDENS|RAYLEIGH|MON|2|REF-240|REC-MIX-1
32200921S|WARWICK GREEN|RAYLEIGH|MON|2|REF-240|REC-MIX-1
32201084S|WARWICK ROAD/UNMADE|RAYLEIGH|WED|6|REF-240|REC-MIX-2
32200922S|WARWICK ROAD-COMPLETE|RAYLEIGH|MON|2|REF-240|REC-MIX-1
32200923S|WATCHFIELD LANE/OFF HIGH ROAD|RAYLEIGH|MON|5|REF-240|REC-MIX-2
32200926S|WATERY LANE|RAWRETH|TUES|6|REF-240|REC-MIX-2
32200927S|WAXWELL ROAD|HULLBRIDGE|TUES|4|REF-240|REC-MIX-2
32200929S|WEDDS WAY|WAKERING|FRI|4|REF-240|REC-MIX-2
32200930S|WEDGEWOOD WAY|ROCHFORD|WED|4|REF-240|NO
32200932S|WEIR FARM ROAD|RAYLEIGH|MON|5|REF-240|REC-MIX-2
32200933S|WEIR GARDENS|RAYLEIGH|MON|5|REF-240|REC-MIX-2
32200934S|WEIR POND ROAD|ROCHFORD|WED|1|REF-240|REC-MIX-1
32200998S|WELBECK CLOSE|HOCKLEY|TUES|2|REF-240|REC-MIX-1
32200935S|WELLINGTON AVENUE|HULLBRIDGE|TUES|6|REF-240|REC-MIX-2
32200936S|WELLINGTON ROAD|RAYLIEGH|FRI|1|REF-240|REC-MIX-1
32200937S|WELLSFIELD|RAYLEIGH|THUR|5|REF-240|REC-MIX-2
32200938S|WENDON CLOSE|ROCHFORD|WED|3|REF-240|REC-MIX-1
32200939S|WEST AVENUE|HULLBRIDGE|TUES|3|REF-240|REC-MIX-1
32200940S|WEST STREET|ROCHFORD|FRI|1|REF-240|REC-MIX-1
32200942S|WESTBOURNE CLOSE|HOCKLEY|WED|5|REF-240|REC-MIX-2
32200944S|WESTBURY|ROCHFORD|WED|3|REF-240|REC-MIX-1
32200946S|WESTERN ROAD|RAYLEIGH|MON|5|REF-240|REC-MIX-2
32200947S|WESTMINSTER DRIVE|HOCKLEY|TUES|1|REF-240|REC-MIX-1
32200941S|WESTVIEW DRIVE|RAYLEIGH|MON|5|REF-240|REC-MIX-2
32200948S|WETHERSFIELD CLOSE|RAYLEIGH|THUR|2|REF-240|REC-MIX-1
32200949S|WHEATFIELDS|STAMBRIDGE|FRI|2|REF-240|REC-MIX-1
32200950S|WHEATLEY CLOSE|ROCHFORD|WED|3|REF-240|REC-MIX-1
32200951S|WHITE HALL ROAD|WAKERING|FRI|4|REF-240|REC-MIX-2
32200952S|WHITE HART LANE|HOCKLEY|TUES|5|REF-240|REC-MIX-2
32200953S|WHITE HART LANE|HOCKLEY|MON|6|REF-240|REC-MIX-2
32200954S|WHITE HOUSE CHASE|RAYLEIGH|MON|4|REF-240|REC-MIX-2
32200955S|WILLINGALE AVENUE|RAYLEIGH|THUR|2|REF-240|REC-MIX-1
32200957S|WILLOW CLOSE|RAYLEIGH|THUR|3|REF-240|REC-MIX-1
32200956S|WILLOW CLOSE|HOCKLEY|TUES|5|REF-240|REC-MIX-2
32200958S|WILLOW DRIVE|RAYLEIGH|THUR|3|REF-240|REC-MIX-1
32200960S|WILLOW WALK|HOCKLEY|TUES|5|REF-240|REC-MIX-2
32200959S|WILLOW WALK|CANEWDON|FRI|2|REF-240|REC-MIX-1
32200962S|WIMHURST CLOSE|HOCKLEY|WED|2|REF-240|REC-MIX-1
32200963S|WINBROOK CLOSE|RAYLEIGH|MON|4|REF-240|REC-MIX-2
32200964S|WINBROOK ROAD|RAYLEIGH|MON|4|REF-240|REC-MIX-2
32200965S|WINCHESTER DRIVE|RAYLEIGH|THUR|6|REF-240|REC-MIX-2
32200966S|WINDERMERE AVENUE|HULLBRIDGE|TUES|3|REF-240|REC-MIX-1
32200967S|WINDSOR GARDENS|HOCKLEY|WED|3|REF-240|REC-MIX-1
32200968S|WINDSOR MEWS|RAYLEIGH|MON|5|REF-240|REC-MIX-2
32200969S|WINDSOR WAY|RAYLEIGH|MON|2|REF-240|REC-MIX-1
32200970S|WOOD AVENUE|HOCKLEY|WED|2|REF-240|REC-MIX-1
32200971S|WOOD END|HOCKLEY|TUES|2|REF-240|REC-MIX-1
32201220S|WOOD LANE|HOCKLEY|WED|2|REF-240|REC-MIX-1
32200972S|WOODLANDS AVENUE|RAYLEIGH|MON|4|REF-240|REC-MIX-2
32200974S|WOODLANDS CLOSE|RAYLEIGH|MON|4|REF-240|REC-MIX-2
32200973S|WOODLANDS CLOSE|HOCKLEY|TUES|2|REF-240|REC-MIX-1
32200975S|WOODLANDS ROAD|HOCKLEY|TUES|2|REF-240|REC-MIX-1
32200976S|WOODPOND AVENUE|HOCKLEY|TUES|2|REF-240|REC-MIX-1
32200977S|WOODSIDE CHASE|HOCKLEY|TUES|2|REF-240|REC-MIX-1
32200978S|WOODSIDE ROAD|HOCKLEY|TUES|6|REF-240|NO
32200979S|WOODSTOCK CRESCENT|HOCKLEY|TUES|1|REF-240|REC-MIX-1
32200980S|WOODVILLE CLOSE|ROCHFORD|WED|3|REF-240|REC-MIX-1
32200981S|WORCESTER DRIVE|RAYLEIGH|MON|2|REF-240|REC-MIX-1
32200983S|WYBURNS AVENUE |RAYLEIGH|MON|4|REF-240|REC-MIX-2
32200982S|WYBURNS AVENUE EAST|RAYLEIGH|MON|4|REF-240|REC-MIX-2
32200961S|WYMARC CRESCENT|RAYLEIGH|THUR|3|REF-240|REC-MIX-1
32200984S|YORK CLOSE|RAYLEIGH|MON|2|REF-240|REC-MIX-1
32200985S|YORK RISE|RAYLEIGH|MON|2|REF-240|REC-MIX-1
32200987S|YORK ROAD|ROCHFORD|WED|4|REF-240|REC-MIX-2
32200988S|YORK ROAD|RAYLEIGH|MON|2|REF-240|REC-MIX-1
